10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5,5,5,10,20,20,20,25,25,25,25,10,10,10,10,10,5,5,5,5,5,10,20,20,20,30,40,55,10,5,5
